GeneMark.hmm PROKARYOTIC (Version 3.40)
Date: Mon Nov 18 09:11:47 2019
Sequence file name: sequence
Model file name: itr_8.mod
RBS: true
Model information: GeneMarkS_gcode_11

FASTA definition line: empty-fasta-def-line
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
 2014        -     2228991     2229902          912        1
 2015        +     2230011     2230610          600        1
 2016        -     2231070     2231219          150        1
 2017        +     2231767     2232219          453        1
 2018        -     2232739     2233299          561        1
 2019        -     2233296     2233637          342        1
 2020        -     2234305     2234649          345        1
 2021        -     2234643     2234822          180        1
 2022        -     2234991     2237306         2316        1
 2023        -     2237303     2237575          273        1
 2024        -     2237628     2237984          357        1
 2025        +     2238141     2238908          768        1
 2026        +     2239004     2239957          954        1
 2027        +     2240213     2242876         2664        1
 2028        -     2242945     2243682          738        1
 2029        -     2243816     2245138         1323        1
 2030        +     2245380     2246822         1443        1
 2031        +     2246832     2247584          753        1
 2032        +     2247714     2248442          729        1
 2033        -     2248563     2249252          690        1
 2034        -     2249478     2250974         1497        1
 2035        -     2250996     2251883          888        1
 2036        +     2252002     2255985         3984        1
 2037        -     2256084     2256428          345        1
 2038        -     2256617     2257786         1170        1
 2039        +     2258045     2258272          228        1
 2040        +     2258273     2258671          399        1
 2041        -     2258854     2259285          432        1
 2042        +     2259434     2259820          387        1
 2043        +     2260665     2261144          480        1
 2044        +     2261098     2261688          591        1
 2045        -     2261816     2263021         1206        1
 2046        +     2263390     2264001          612        1
 2047        +     2263998     2265038         1041        1
 2048        +     2265280     2265999          720        1
 2049        +     2266055     2266405          351        1
 2050        -     2266421     2266708          288        1
 2051        -     2266805     2267089          285        1
 2052        -     2267119     2267502          384        1
 2053        -     2267749     2268108          360        1
 2054        -     2268693     2270240         1548        1
 2055        -     2270750     2271718          969        1
 2056        -     2271863     2272747          885        1
 2057        -     2272787     2274463         1677        1
 2058        -     2274569     2275408          840        1
 2059        -     2275405     2276424         1020        1
 2060        -     2276441     2278480         2040        1
 2061        -     2278498     2278932          435        1
 2062        +     2279129     2280124          996        1
 2063        -     2280240     2281082          843        1
 2064        +     2281360     2281617          258        1
 2065        +     2281614     2282102          489        1
 2066        +     2282099     2282740          642        1
 2067        -     2282747     2283721          975        1
 2068        -     2283723     2284796         1074        1
 2069        -     2284799     2285641          843        1
 2070        -     2285628     2286491          864        1
 2071        -     2286527     2287846         1320        1
 2072        -     2287884     2288681          798        1
 2073        -     2288681     2289241          561        1
 2074        -     2289282     2289599          318        1
 2075        -     2289685     2291190         1506        1
 2076        +     2291269     2291925          657        1
 2077        -     2291962     2294526         2565        1
 2078        -     2294531     2306986        12456        1
 2079        -     2307293     2307517          225        1
 2080        +     2307860     2308156          297        1
 2081        -     2308131     2310920         2790        1
 2082        -     2310913     2312517         1605        1
 2083        -     2312522     2313052          531        1
 2084        +     2313125     2313838          714        1
 2085        -     2314087     2314353          267        1
 2086        -     2314354     2314659          306        1
 2087        -     2314661     2314825          165        1
 2088        -     2315276     2315968          693        1
 2089        +     2316279     2316680          402        1
 2090        -     2316681     2317085          405        1
 2091        -     2317169     2320753         3585        1
 2092        +     2320912     2321064          153        1
 2093        +     2321141     2321467          327        1
 2094        +     2321451     2322542         1092        1
 2095        +     2322552     2323178          627        1
 2096        +     2323175     2324701         1527        1
 2097        -     2324647     2325870         1224        1
 2098        -     2325886     2326698          813        1
 2099        +     2326938     2327501          564        1
 2100        -     2327491     2328225          735        1
 2101        -     2328222     2328995          774        1
 2102        -     2328974     2330146         1173        1
 2103        -     2330214     2330963          750        1
 2104        +     2330993     2331406          414        1
 2105        -     2331416     2332879         1464        1
 2106        -     2333323     2334294          972        1
 2107        +     2334472     2334579          108        1
 2108        +     2334728     2334877          150        1
 2109        +     2335059     2335373          315        1
 2110        +     2335355     2337325         1971        1
 2111        +     2337306     2337869          564        1
 2112        +     2338267     2338719          453        1
 2113        -     2338934     2339143          210        1
 2114        -     2339356     2339919          564        1
 2115        +     2339918     2340874          957        1
 2116        +     2340871     2341815          945        1
 2117        +     2341808     2342944         1137        1
 2118        +     2344465     2346180         1716        1
 2119        -     2346197     2347411         1215        1
 2120        +     2347373     2348554         1182        1
 2121        -     2348558     2349292          735        1
 2122        -     2349334     2352054         2721        1
 2123        -     2352103     2352957          855        1
 2124        -     2353046     2353297          252        1
 2125        -     2353365     2354315          951        1
 2126        -     2354312     2355310          999        1
 2127        -     2355319     2356662         1344        1
 2128        -     2356729     2357901         1173        1
 2129        +     2358389     2360041         1653        1
 2130        +     2360240     2363281         3042        1
 2131        +     2363274     2364107          834        1
 2132        -     2364086     2364520          435        1
 2133        -     2364527     2364781          255        1
 2134        +     2365516     2365791          276        1
 2135        +     2365842     2366726          885        1
 2136        +     2367431     2367655          225        1
 2137        +     2367711     2368442          732        1
 2138        -     2368983     2369729          747        1
 2139        -     2369726     2370601          876        1
 2140        -     2370598     2370813          216        1
 2141        -     2370905     2372422         1518        1
 2142        +     2372771     2373823         1053        1
 2143        +     2373834     2374457          624        1
 2144        -     2374461     2376071         1611        1
 2145        +     2376571     2377140          570        1
 2146        +     2377148     2377441          294        1
 2147        -     2377470     2378312          843        1
 2148        +     2378386     2379222          837        1
 2149        -     2379245     2379727          483        1
 2150        -     2379806     2380660          855        1
 2151        -     2380663     2380944          282        1
 2152        +     2381071     2382492         1422        1
 2153        -     2382489     2386067         3579        1
 2154        +     2386293     2387171          879        1
 2155        -     2387202     2387972          771        1
 2156        -     2387969     2388235          267        1
 2157        +     2388616     2390085         1470        1
 2158        +     2390154     2390288          135        1
 2159        -     2390308     2391189          882        1
 2160        -     2391215     2392429         1215        1
 2161        -     2392517     2393320          804        1
 2162        +     2393411     2393641          231        1
 2163        -     2393851     2394666          816        1
 2164        -     2394650     2395237          588        1
 2165        -     2395301     2396011          711        1
 2166        -     2396008     2396856          849        1
 2167        -     2396902     2397210          309        1
 2168        +     2397381     2398406         1026        1
 2169        +     2398403     2398684          282        1
 2170        +     2398675     2399793         1119        1
 2171        -     2399798     2400328          531        1
 2172        -     2400376     2401722         1347        1
 2173        -     2402193     2402510          318        1
 2174        -     2402507     2402722          216        1
 2175        +     2402977     2404035         1059        1
 2176        -     2404165     2404521          357        1
 2177        -     2404616     2405398          783        1
 2178        -     2405666     2405953          288        1
 2179        -     2406118     2406774          657        1
 2180        -     2406840     2407388          549        1
 2181        -     2407622     2408329          708        1
 2182        -     2408385     2409524         1140        1
 2183        -     2409697     2410641          945        1
 2184        -     2410638     2412122         1485        1
 2185        -     2412119     2413246         1128        1
 2186        -     2413348     2414922         1575        1
 2187        -     2414934     2416424         1491        1
 2188        -     2416396     2417475         1080        1
 2189        -     2417472     2419004         1533        1
 2190        -     2419001     2420566         1566        1
 2191        -     2420631     2421665         1035        1
 2192        -     2421662     2421940          279        1
 2193        -     2422271     2423137          867        1
 2194        -     2423240     2424829         1590        1
 2195        -     2425048     2426868         1821        1
 2196        -     2427084     2428046          963        1
 2197        -     2428235     2429230          996        1
 2198        -     2429427     2429858          432        1
 2199        -     2430159     2431043          885        1
 2200        -     2431094     2431369          276        1
 2201        -     2431565     2431969          405        1
 2202        +     2432271     2432855          585        1
 2203        +     2432975     2433634          660        1
 2204        -     2433631     2434536          906        1
 2205        +     2434847     2435905         1059        1
 2206        +     2435942     2437459         1518        1
 2207        -     2437446     2437850          405        1
 2208        +     2437941     2439140         1200        1
 2209        -     2439282     2439947          666        1
 2210        -     2440332     2441720         1389        1
 2211        -     2441811     2442317          507        1
 2212        -     2442327     2443214          888        1
 2213        +     2443350     2444585         1236        1
 2214        -     2444586     2445329          744        1
 2215        -     2445415     2445819          405        1
 2216        -     2445807     2446949         1143        1
 2217        -     2447066     2447500          435        1
 2218        -     2447605     2447994          390        1
 2219        +     2448151     2449962         1812        1
 2220        -     2449993     2451150         1158        1
 2221        -     2451247     2452080          834        1
 2222        -     2452115     2453233         1119        1
 2223        -     2453458     2453598          141        1
 2224        +     2453843     2455756         1914        1
 2225        -     2455631     2456653         1023        1
 2226        +     2457012     2457512          501        1
 2227        +     2457637     2458395          759        1
 2228        +     2458374     2459681         1308        1
 2229        +     2459678     2461327         1650        1
 2230        -     2461504     2462148          645        1
 2231        -     2462148     2463047          900        1
 2232        -     2463233     2463652          420        1
 2233        -     2463660     2464646          987        1
 2234        +     2464997     2466955         1959        1
 2235        -     2467053     2467985          933        1
 2236        +     2468231     2468923          693        1
 2237        -     2468931     2469287          357        1
 2238        -     2469387     2470532         1146        1
 2239        +     2470838     2471332          495        1
 2240        +     2471411     2472496         1086        1
 2241        +     2472496     2473242          747        1
 2242        +     2473427     2474938         1512        1
 2243        -     2474864     2475970         1107        1
 2244        -     2476042     2477136         1095        1
 2245        +     2477190     2478326         1137        1
 2246        +     2478338     2479885         1548        1
 2247        -     2479923     2481746         1824        1
 2248        +     2481965     2483626         1662        1
 2249        +     2483626     2484531          906        1
 2250        +     2484584     2485276          693        1
 2251        +     2485273     2486208          936        1
 2252        +     2486235     2486987          753        1
 2253        -     2486994     2487416          423        1
 2254        +     2487615     2489051         1437        1
 2255        -     2489369     2492353         2985        1
 2256        -     2492402     2493742         1341        1
 2257        -     2493837     2495399         1563        1
 2258        -     2495461     2497017         1557        1
 2259        -     2497225     2497416          192        1
 2260        +     2497742     2498587          846        1
 2261        +     2498832     2500373         1542        1
 2262        +     2500923     2501150          228        1
 2263        +     2501147     2501632          486        1
 2264        -     2501644     2502738         1095        1
 2265        -     2502735     2503472          738        1
 2266        -     2503469     2504602         1134        1
 2267        -     2504605     2505699         1095        1
 2268        -     2505714     2505806           93        1
 2269        -     2506207     2506383          177        1
 2270        +     2506395     2507153          759        1
 2271        +     2507203     2507637          435        1
 2272        +     2507637     2508452          816        1
 2273        -     2508434     2509339          906        1
 2274        +     2509489     2510256          768        1
 2275        -     2510351     2510476          126        1
 2276        -     2510715     2511176          462        1
 2277        -     2511176     2511652          477        1
 2278        -     2511690     2512337          648        1
 2279        +     2512524     2515244         2721        1
 2280        +     2515304     2516548         1245        1
 2281        +     2516787     2517695          909        1
 2282        +     2517771     2518118          348        1
 2283        +     2518157     2519365         1209        1
 2284        +     2519459     2520712         1254        1
 2285        +     2520752     2522164         1413        1
 2286        +     2522288     2523175          888        1
 2287        -     2523241     2524791         1551        1
 2288        -     2524785     2525273          489        1
 2289        -     2525486     2525746          261        1
 2290        +     2525748     2526992         1245        1
 2291        +     2526989     2527918          930        1
 2292        +     2527984     2528487          504        1
 2293        -     2528520     2528960          441        1
 2294        +     2529094     2529312          219        1
 2295        -     2529341     2529874          534        1
 2296        -     2530004     2530822          819        1
 2297        -     2530836     2531897         1062        1
 2298        +     2532245     2533330         1086        1
 2299        +     2533330     2533965          636        1
 2300        -     2534042     2534485          444        1
 2301        -     2534470     2535573         1104        1
 2302        +     2535641     2536594          954        1
 2303        -     2536572     2538290         1719        1
 2304        -     2538550     2538645           96        1
 2305        +     2538700     2539929         1230        1
 2306        +     2540104     2541390         1287        1
 2307        -     2541644     2542810         1167        1
 2308        -     2542807     2543988         1182        1
 2309        +     2544719     2545225          507        1
 2310        +     2545332     2545631          300        1
 2311        +     2545737     2546105          369        1
 2312        +     2546102     2546431          330        1
 2313        +     2547219     2547752          534        1
 2314        +     2547749     2548939         1191        1
 2315        -     2549124     2550029          906        1
 2316        +     2550116     2550391          276        1
 2317        +     2550442     2551326          885        1
 2318        +     2551569     2552939         1371        1
 2319        +     2553173     2554831         1659        1
 2320        -     2554938     2555741          804        1
 2321        -     2555925     2556146          222        1
 2322        +     2556145     2557440         1296        1
 2323        +     2557473     2558810         1338        1
 2324        -     2558877     2559569          693        1
 2325        +     2559703     2561331         1629        1
 2326        +     2562173     2562457          285        1
 2327        +     2563174     2564028          855        1
 2328        -     2564029     2564253          225        1
 2329        -     2564292     2565002          711        1
 2330        +     2565387     2566550         1164        1
 2331        +     2566772     2567410          639        1
 2332        +     2567456     2568406          951        1
 2333        +     2568438     2568890          453        1
 2334        +     2568986     2570053         1068        1
 2335        -     2570059     2572002         1944        1
 2336        -     2572076     2572894          819        1
 2337        +     2573048     2573707          660        1
 2338        +     2573813     2574055          243        1
 2339        -     2574096     2575019          924        1
 2340        -     2575016     2575225          210        1
 2341        +     2575809     2577098         1290        1
 2342        -     2577194     2577457          264        1
 2343        -     2577851     2578666          816        1
 2344        +     2580419     2581135          717        1
 2345        +     2581145     2581477          333        1
 2346        -     2581843     2582298          456        1
 2347        +     2583435     2583779          345        1
 2348        +     2583812     2584408          597        1
 2349        +     2584486     2584755          270        1
 2350        -     2585052     2585864          813        1
 2351        -     2585917     2587290         1374        1
 2352        -     2587287     2588804         1518        1
 2353        +     2588838     2589710          873        1
 2354        +     2589697     2590521          825        1
 2355        +     2590518     2591840         1323        1
 2356        -     2591848     2592726          879        1
 2357        -     2592723     2594120         1398        1
 2358        -     2594154     2594705          552        1
 2359        -     2594699     2595364          666        1
 2360        -     2595361     2596134          774        1
 2361        +     2596334     2596780          447        1
 2362        -     2597009     2597800          792        1
 2363        -     2597854     2599824         1971        1
 2364        +     2599988     2600479          492        1
 2365        +     2600731     2601879         1149        1
 2366        -     2601914     2603461         1548        1
 2367        -     2603695     2604222          528        1
 2368        +     2604297     2604683          387        1
 2369        +     2604950     2605078          129        1
 2370        +     2605105     2606754         1650        1
 2371        -     2606708     2608321         1614        1
 2372        +     2608796     2609728          933        1
 2373        +     2609732     2610421          690        1
 2374        +     2611053     2611805          753        1
 2375        -     2611869     2612987         1119        1
 2376        +     2614693     2617581         2889        1
 2377        -     2617667     2618908         1242        1
 2378        +     2619597     2620016          420        1
 2379        +     2620290     2620529          240        1
 2380        -     2620533     2622452         1920        1
 2381        -     2622457     2623752         1296        1
 2382        +     2623821     2625803         1983        1
 2383        -     2625888     2626172          285        1
 2384        -     2626223     2626504          282        1
 2385        -     2626654     2626914          261        1
 2386        -     2627172     2628698         1527        1
 2387        -     2628781     2630319         1539        1
 2388        -     2630537     2632018         1482        1
 2389        +     2632619     2632792          174        1
 2390        -     2632923     2634098         1176        1
 2391        -     2634528     2635592         1065        1
 2392        +     2635679     2635954          276        1
 2393        +     2636005     2636889          885        1
 2394        -     2637688     2639463         1776        1
 2395        -     2639673     2641103         1431        1
 2396        +     2641288     2641653          366        1
 2397        +     2641650     2642042          393        1
 2398        -     2642150     2642578          429        1
 2399        -     2642578     2643246          669        1
 2400        -     2643461     2644258          798        1
 2401        +     2644320     2645774         1455        1
 2402        -     2645771     2646700          930        1
 2403        -     2646747     2647085          339        1
 2404        -     2647060     2648367         1308        1
 2405        -     2648364     2648897          534        1
 2406        -     2648916     2649878          963        1
 2407        -     2650245     2651558         1314        1
 2408        +     2651753     2651938          186        1
 2409        -     2652037     2652825          789        1
 2410        -     2652839     2653987         1149        1
 2411        -     2654062     2655093         1032        1
 2412        +     2655265     2655582          318        1
 2413        -     2655609     2656115          507        1
 2414        -     2656215     2656430          216        1
 2415        -     2656408     2657703         1296        1
 2416        -     2657700     2662076         4377        1
 2417        -     2662067     2667262         5196        1
 2418        -     2667255     2670284         3030        1
 2419        -     2670269     2671609         1341        1
 2420        -     2671593     2675837         4245        1
 2421        +     2675936     2677633         1698        1
 2422        +     2677666     2678649          984        1
 2423        -     2678653     2680005         1353        1
 2424        +     2680458     2680667          210        1
 2425        +     2680765     2682018         1254        1
 2426        -     2682015     2683187         1173        1
 2427        -     2683248     2683640          393        1
 2428        -     2683709     2684266          558        1
 2429        +     2684703     2686370         1668        1
 2430        +     2686367     2687131          765        1
 2431        +     2687110     2687973          864        1
 2432        +     2688049     2689941         1893        1
 2433        +     2690072     2692075         2004        1
 2434        +     2692799     2693884         1086        1
 2435        -     2693909     2694964         1056        1
 2436        -     2694981     2695799          819        1
 2437        -     2695796     2696647          852        1
 2438        -     2696644     2697582          939        1
 2439        -     2698042     2698236          195        1
 2440        +     2698415     2700457         2043        1
 2441        -     2700535     2701290          756        1
 2442        -     2701287     2703035         1749        1
 2443        +     2703236     2703838          603        1
 2444        -     2704009     2704437          429        1
 2445        +     2704697     2705518          822        1
 2446        -     2706494     2707333          840        1
 2447        -     2707333     2708310          978        1
 2448        -     2708310     2709956         1647        1
 2449        +     2710075     2710335          261        1
 2450        -     2710351     2711319          969        1
 2451        -     2711332     2712876         1545        1
 2452        -     2712891     2713784          894        1
 2453        -     2714124     2715350         1227        1
 2454        -     2715472     2716314          843        1
 2455        -     2716395     2717108          714        1
 2456        -     2717128     2717799          672        1
 2457        -     2717796     2718176          381        1
 2458        -     2718173     2718808          636        1
 2459        +     2719083     2719355          273        1
 2460        +     2719651     2720643          993        1
 2461        -     2720776     2721777         1002        1
 2462        -     2721866     2723245         1380        1
 2463        -     2723308     2724183          876        1
 2464        -     2724230     2725477         1248        1
 2465        +     2725722     2725847          126        1
 2466        +     2726193     2726780          588        1
 2467        +     2726806     2727339          534        1
 2468        -     2727336     2727920          585        1
 2469        -     2727967     2728266          300        1
 2470        -     2728844     2729134          291        1
 2471        -     2729115     2730560         1446        1
 2472        -     2730557     2732629         2073        1
 2473        +     2733263     2734144          882        1
 2474        +     2734358     2734795          438        1
 2475        -     2734792     2737008         2217        1
 2476        -     2737117     2738247         1131        1
 2477        -     2738247     2739701         1455        1
 2478        -     2739772     2740032          261        1
 2479        -     2740047     2740391          345        1
 2480        +     2740709     2742184         1476        1
 2481        -     2742123     2744870         2748        1
 2482        -     2745314     2745736          423        1
 2483        -     2745767     2746138          372        1
 2484        -     2746135     2747598         1464        1
 2485        -     2747595     2750225         2631        1
 2486        -     2750313     2751572         1260        1
 2487        -     2751662     2752180          519        1
 2488        -     2753018     2753623          606        1
 2489        -     2753625     2754746         1122        1
 2490        -     2754743     2756620         1878        1
 2491        -     2756936     2758192         1257        1
 2492        -     2758208     2759488         1281        1
 2493        +     2759779     2760687          909        1
 2494        +     2760764     2762380         1617        1
 2495        -     2762531     2763175          645        1
 2496        -     2763172     2763756          585        1
 2497        -     2763891     2765291         1401        1
 2498        +     2765655     2766839         1185        1
 2499        -     2766859     2767665          807        1
 2500        -     2767671     2768171          501        1
 2501        -     2768261     2768884          624        1
 2502        +     2768986     2771571         2586        1
 2503        -     2771644     2772111          468        1
 2504        -     2772098     2772331          234        1
 2505        -     2772367     2772867          501        1
 2506        +     2773160     2773564          405        1
 2507        +     2773642     2775204         1563        1
 2508        +     2775856     2776284          429        1
 2509        -     2776316     2776990          675        1
 2510        -     2776975     2777391          417        1
 2511        -     2777388     2782262         4875        1
 2512        -     2782366     2784042         1677        1
 2513        -     2784123     2784608          486        1
 2514        -     2784657     2785541          885        1
 2515        -     2785592     2785867          276        1
 2516        -     2786914     2789283         2370        1
 2517        -     2789280     2791022         1743        1
 2518        -     2791019     2792521         1503        1
 2519        -     2792723     2793988         1266        1
 2520        +     2794350     2795120          771        1
 2521        -     2795301     2797286         1986        1
 2522        -     2797467     2800808         3342        1
 2523        -     2801254     2806236         4983        1
 2524        -     2806323     2806514          192        1
 2525        +     2806665     2807288          624        1
 2526        +     2808083     2808304          222        1
 2527        +     2808310     2808735          426        1
 2528        -     2808758     2809939         1182        1
 2529        -     2809936     2810928          993        1
 2530        -     2810993     2812039         1047        1
 2531        -     2812355     2813176          822        1
 2532        -     2813173     2813634          462        1
 2533        -     2813727     2814842         1116        1
 2534        -     2814916     2816880         1965        1
 2535        -     2816885     2818474         1590        1
 2536        -     2818471     2819127          657        1
 2537        -     2819124     2819870          747        1
 2538        -     2819953     2821530         1578        1
 2539        +     2821802     2822359          558        1
 2540        +     2822792     2823259          468        1
 2541        -     2823256     2824593         1338        1
 2542        +     2824678     2825484          807        1
 2543        -     2825488     2827089         1602        1
 2544        +     2827157     2827804          648        1
 2545        -     2828556     2829803         1248        1
 2546        +     2830161     2830583          423        1
 2547        -     2830877     2831338          462        1
 2548        -     2831344     2832573         1230        1
 2549        -     2832710     2833465          756        1
 2550        -     2834109     2835263         1155        1
 2551        +     2835785     2837263         1479        1
 2552        -     2837388     2837615          228        1
 2553        +     2837684     2838157          474        1
 2554        -     2838129     2839451         1323        1
 2555        -     2839538     2839930          393        1
 2556        -     2840123     2849332         9210        1
 2557        -     2849852     2850574          723        1
 2558        +     2851091     2851318          228        1
 2559        +     2851315     2851716          402        1
 2560        -     2851751     2852671          921        1
 2561        +     2853316     2854266          951        1
 2562        -     2854267     2854686          420        1
 2563        -     2854938     2857781         2844        1
 2564        -     2857853     2858254          402        1
 2565        -     2858254     2858673          420        1
 2566        -     2858727     2859290          564        1
 2567        -     2859300     2860355         1056        1
 2568        +     2860452     2861144          693        1
 2569        -     2861148     2861591          444        1
 2570        -     2861588     2862676         1089        1
 2571        -     2862673     2863203          531        1
 2572        -     2863207     2864445         1239        1
 2573        +     2864520     2864834          315        1
 2574        +     2865130     2866341         1212        1
 2575        +     2866570     2867127          558        1
 2576        +     2867226     2867786          561        1
 2577        +     2867756     2868061          306        1
 2578        +     2868151     2868567          417        1
 2579        +     2868591     2868863          273        1
 2580        +     2868860     2869237          378        1
 2581        -     2869253     2869627          375        1
 2582        -     2869727     2870122          396        1
 2583        -     2870119     2870340          222        1
 2584        -     2870775     2871194          420        1
 2585        -     2871206     2872015          810        1
 2586        -     2872012     2873109         1098        1
 2587        -     2873258     2873686          429        1
 2588        -     2873771     2876485         2715        1
 2589        -     2876576     2876977          402        1
 2590        +     2877108     2877746          639        1
 2591        +     2877918     2878541          624        1
 2592        -     2878571     2879929         1359        1
 2593        +     2880381     2881052          672        1
 2594        +     2881641     2882147          507        1
 2595        +     2882374     2883339          966        1
 2596        +     2883342     2884334          993        1
 2597        +     2884611     2886362         1752        1
 2598        +     2886454     2889795         3342        1
 2599        +     2889795     2892449         2655        1
 2600        -     2892446     2893480         1035        1
 2601        -     2893464     2894390          927        1
 2602        +     2894512     2894901          390        1
 2603        -     2894893     2895960         1068        1
 2604        -     2896013     2897803         1791        1
 2605        +     2897956     2898783          828        1
 2606        +     2898806     2899309          504        1
 2607        +     2899339     2900220          882        1
 2608        -     2900226     2900648          423        1
 2609        +     2901110     2902507         1398        1
 2610        -     2902509     2903531         1023        1
 2611        +     2903639     2904541          903        1
 2612        -     2904821     2906092         1272        1
 2613        -     2906089     2906763          675        1
 2614        +     2906985     2907740          756        1
 2615        -     2907826     2910198         2373        1
 2616        -     2910229     2910744          516        1
 2617        -     2911004     2912677         1674        1
 2618        -     2912683     2914011         1329        1
 2619        -     2914015     2915691         1677        1
 2620        -     2915846     2916193          348        1
 2621        +     2916360     2917709         1350        1
 2622        +     2917871     2921377         3507        1
 2623        +     2921578     2923182         1605        1
 2624        -     2923199     2924233         1035        1
 2625        -     2924230     2924820          591        1
 2626        -     2924817     2925374          558        1
 2627        +     2925525     2925737          213        1
 2628        +     2925734     2926138          405        1
 2629        +     2926355     2926975          621        1
 2630        +     2927016     2927480          465        1
 2631        +     2927477     2927908          432        1
 2632        +     2927990     2928391          402        1
 2633        +     2928388     2929959         1572        1
 2634        +     2930070     2930357          288        1
 2635        +     2930344     2930784          441        1
 2636        -     2930805     2931560          756        1
 2637        -     2931693     2932289          597        1
 2638        -     2932297     2933142          846        1
 2639        -     2933171     2934019          849        1
 2640        +     2934249     2934872          624        1
 2641        +     2935046     2936788         1743        1
 2642        -     2936810     2937865         1056        1
 2643        -     2937865     2938989         1125        1
 2644        -     2939012     2939962          951        1
 2645        -     2939959     2940612          654        1
 2646        -     2940609     2941196          588        1
 2647        -     2941189     2943267         2079        1
 2648        -     2943600     2944985         1386        1
 2649        +     2945330     2945830          501        1
 2650        -     2945847     2946287          441        1
 2651        +     2946383     2947111          729        1
 2652        -     2947096     2947449          354        1
 2653        -     2947462     2947887          426        1
 2654        -     2947884     2948558          675        1
 2655        +     2948699     2949457          759        1
 2656        +     2949662     2950486          825        1
 2657        -     2950489     2951283          795        1
 2658        -     2951322     2952503         1182        1
 2659        -     2952562     2952993          432        1
 2660        -     2953507     2954673         1167        1
 2661        -     2954790     2954900          111        1
 2662        +     2955148     2955420          273        1
 2663        +     2955821     2956891         1071        1
 2664        +     2957040     2957432          393        1
 2665        +     2957572     2958870         1299        1
 2666        -     2958909     2959148          240        1
 2667        -     2959335     2959820          486        1
 2668        +     2959898     2960095          198        1
 2669        -     2960105     2962441         2337        1
 2670        +     2962770     2963390          621        1
 2671        +     2963586     2964242          657        1
 2672        +     2964405     2964851          447        1
 2673        -     2965026     2965358          333        1
 2674        -     2965478     2965837          360        1
 2675        +     2965939     2966397          459        1
 2676        +     2966533     2966913          381        1
 2677        +     2966910     2968406         1497        1
 2678        +     2968707     2968832          126        1
 2679        +     2970123     2970554          432        1
 2680        +     2970551     2971549          999        1
 2681        +     2971563     2972027          465        1
 2682        +     2972211     2972486          276        1
 2683        +     2972537     2973421          885        1
 2684        -     2973795     2975234         1440        1
 2685        -     2975242     2975775          534        1
 2686        -     2975928     2976260          333        1
 2687        -     2976586     2977002          417        1
 2688        -     2976989     2977234          246        1
 2689        -     2977231     2978658         1428        1
 2690        -     2978660     2979052          393        1
 2691        -     2979049     2979246          198        1
 2692        -     2979691     2980818         1128        1
 2693        +     2981331     2981489          159        1
 2694        +     2981853     2982086          234        1
 2695        +     2982097     2982351          255        1
 2696        +     2983071     2983874          804        1
 2697        +     2983896     2984654          759        1
 2698        +     2984688     2985254          567        1
 2699        +     2985283     2985753          471        1
 2700        -     2985731     2986840         1110        1
 2701        +     2986839     2987615          777        1
 2702        +     2987727     2989268         1542        1
 2703        +     2989291     2990592         1302        1
 2704        +     2990706     2991116          411        1
 2705        -     2991184     2991936          753        1
 2706        -     2991933     2992628          696        1
 2707        -     2992634     2993992         1359        1
 2708        -     2993989     2995089         1101        1
 2709        +     2995115     2995945          831        1
 2710        +     2996003     2996737          735        1
 2711        +     2996739     2998055         1317        1
 2712        -     2998052     2999968         1917        1
 2713        +     3000166     3000609          444        1
 2714        +     3000614     3001903         1290        1
 2715        +     3001983     3003269         1287        1
 2716        -     3003280     3004002          723        1
 2717        -     3004035     3004748          714        1
 2718        -     3004745     3005695          951        1
 2719        -     3005845     3007062         1218        1
 2720        -     3007236     3009134         1899        1
 2721        +     3009344     3010027          684        1
 2722        +     3010024     3010686          663        1
 2723        -     3010697     3011368          672        1
 2724        -     3011399     3011767          369        1
 2725        +     3011946     3012623          678        1
 2726        -     3012829     3013608          780        1
 2727        -     3013683     3014147          465        1
 2728        +     3014173     3014658          486        1
 2729        -     3014663     3014965          303        1
 2730        +     3015203     3015853          651        1
 2731        -     3015863     3016696          834        1
 2732        +     3016858     3017655          798        1
 2733        +     3017829     3019421         1593        1
 2734        +     3019476     3019886          411        1
 2735        +     3020395     3020511          117        1
 2736        +     3020723     3021547          825        1
 2737        -     3021548     3021787          240        1
 2738        +     3021857     3022285          429        1
 2739        +     3022437     3023432          996        1
 2740        +     3023565     3024257          693        1
 2741        -     3024270     3025352         1083        1
 2742        +     3025432     3026847         1416        1
 2743        +     3027065     3028039          975        1
 2744        +     3028128     3029123          996        1
 2745        +     3029172     3029858          687        1
 2746        -     3029867     3030385          519        1
 2747        -     3030413     3030841          429        1
 2748        -     3031040     3031330          291        1
 2749        +     3031788     3032498          711        1
 2750        -     3032520     3034598         2079        1
 2751        +     3034909     3036102         1194        1
